Date,Open,High,Low,Closed,% Chg.,Change,Prev. Closed,Volume,Turnover
1994/12/11,1266.620000,1275.510000,1266.620000,1275.510000,0.700000,8.890000,1266.620000,512179,68897472
1994/12/12,1275.510000,1275.510000,1271.570000,1271.570000,-0.310000,-3.940000,1275.510000,431875,60182379
1994/12/13,1271.570000,1273.660000,1271.570000,1273.660000,0.160000,2.090000,1271.570000,481357,65468431
1994/12/14,1273.660000,1273.660000,1272.590000,1272.590000,-0.080000,-1.070000,1273.660000,504098,78902461
1994/12/15,1272.590000,1272.590000,1270.260000,1270.260000,-0.180000,-2.330000,1272.590000,152642,24586327
1994/12/17,1270.260000,1270.400000,1270.260000,1270.400000,0.010000,0.140000,1270.260000,356724,55859942
1994/12/18,1270.400000,1273.900000,1270.400000,1273.900000,0.270000,3.500000,1270.400000,576043,113545341
1994/12/19,1273.900000,1284.720000,1273.900000,1284.720000,0.840000,10.820000,1273.900000,872390,137010666
1994/12/20,1284.720000,1284.720000,1282.080000,1282.080000,-0.210000,-2.640000,1284.720000,804015,119960363
1994/12/21,1282.080000,1282.080000,1274.260000,1274.260000,-0.610000,-7.820000,1282.080000,299145,45537916
1994/12/22,1274.260000,1277.180000,1274.260000,1277.180000,0.230000,2.920000,1274.260000,119559,22889865
1994/12/24,1277.180000,1277.180000,1276.910000,1276.910000,-0.020000,-0.270000,1277.180000,256099,44469918
1994/12/25,1276.910000,1283.170000,1276.910000,1283.170000,0.490000,6.260000,1276.910000,366561,83762723
1994/12/26,1283.170000,1288.140000,1283.170000,1288.140000,0.390000,4.970000,1283.170000,332665,61163938
1994/12/27,1288.140000,1288.140000,1285.030000,1285.030000,-0.240000,-3.110000,1288.140000,272247,50033967
1994/12/28,1285.030000,1285.030000,1277.670000,1277.670000,-0.580000,-7.360000,1285.030000,516722,81565889
1994/12/29,1277.670000,1279.110000,1277.670000,1279.110000,0.110000,1.440000,1277.670000,170124,28589323
1994/12/31,1279.110000,1282.870000,1279.110000,1282.870000,0.290000,3.760000,1279.110000,129515,27800245
1995/01/01,1282.870000,1299.600000,1282.870000,1299.600000,1.290000,16.730000,1282.870000,238348,41576248
1995/01/02,1299.600000,1299.600000,1297.400000,1297.400000,-0.170000,-2.200000,1299.600000,154018,28044878
1995/01/03,1297.400000,1297.400000,1283.110000,1283.110000,-1.110000,-14.290000,1297.400000,352940,53808913
1995/01/04,1283.110000,1283.110000,1277.000000,1277.000000,-0.480000,-6.110000,1283.110000,278919,45023775
1995/01/05,1277.000000,1277.700000,1277.000000,1277.700000,0.050000,0.700000,1277.000000,78151,13030185
1995/01/07,1277.700000,1280.860000,1277.700000,1280.860000,0.250000,3.160000,1277.700000,192516,36486271
1995/01/08,1280.860000,1280.860000,1277.830000,1277.830000,-0.240000,-3.030000,1280.860000,182740,30679274
1995/01/09,1277.830000,1277.830000,1271.320000,1271.320000,-0.510000,-6.510000,1277.830000,503403,74881621
1995/01/10,1271.320000,1271.320000,1253.500000,1253.500000,-1.420000,-17.820000,1271.320000,409227,63850596
1995/01/11,1253.500000,1253.500000,1242.560000,1242.560000,-0.880000,-10.940000,1253.500000,449792,59607665
1995/01/12,1242.560000,1249.220000,1242.560000,1249.220000,0.530000,6.660000,1242.560000,119397,16946833
1995/01/14,1249.220000,1249.220000,1249.170000,1249.170000,0.000000,-0.050000,1249.220000,216741,31026860
1995/01/15,1249.170000,1249.170000,1248.240000,1248.240000,-0.070000,-0.930000,1249.170000,455987,54199087
1995/01/16,1248.240000,1248.240000,1245.070000,1245.070000,-0.250000,-3.170000,1248.240000,355764,48756778
1995/01/17,1245.070000,1245.070000,1240.960000,1240.960000,-0.330000,-4.110000,1245.070000,207638,32518882
1995/01/18,1240.960000,1240.960000,1233.340000,1233.340000,-0.620000,-7.620000,1240.960000,189875,25139926
1995/01/19,1233.340000,1233.340000,1231.020000,1231.020000,-0.190000,-2.320000,1233.340000,3513,289669
1995/01/21,1231.020000,1231.020000,1227.040000,1227.040000,-0.320000,-3.980000,1231.020000,118133,17888940
1995/01/22,1227.040000,1227.040000,1222.810000,1222.810000,-0.350000,-4.230000,1227.040000,190236,21131211
1995/01/23,1222.810000,1226.210000,1222.810000,1226.210000,0.280000,3.400000,1222.810000,141869,22541731
1995/01/24,1226.210000,1232.000000,1226.210000,1232.000000,0.470000,5.790000,1226.210000,205514,34688506
1995/01/25,1232.000000,1232.000000,1231.670000,1231.670000,-0.030000,-0.330000,1232.000000,124632,22432396
1995/01/26,1231.670000,1231.670000,1227.950000,1227.950000,-0.300000,-3.720000,1231.670000,58917,12185627
1995/01/28,1227.950000,1229.410000,1227.950000,1229.410000,0.120000,1.460000,1227.950000,143623,19675877
1995/01/29,1229.410000,1235.840000,1229.410000,1235.840000,0.520000,6.430000,1229.410000,429070,55715524
1995/01/30,1235.840000,1235.840000,1234.120000,1234.120000,-0.140000,-1.720000,1235.840000,295891,40148371
1995/01/31,1234.120000,1236.780000,1234.120000,1236.780000,0.220000,2.660000,1234.120000,149571,24206903
1995/02/01,1236.780000,1237.780000,1236.780000,1237.780000,0.080000,1.000000,1236.780000,331921,45580451
1995/02/04,1237.780000,1237.780000,1237.730000,1237.730000,0.000000,-0.050000,1237.780000,87900,15695501
1995/02/05,1237.730000,1237.730000,1233.140000,1233.140000,-0.370000,-4.590000,1237.730000,218544,35851776
1995/02/06,1233.140000,1233.140000,1228.520000,1228.520000,-0.380000,-4.620000,1233.140000,144657,22999355
1995/02/07,1228.520000,1230.420000,1228.520000,1230.420000,0.150000,1.900000,1228.520000,166368,27628343
1995/02/08,1230.420000,1230.420000,1226.590000,1226.590000,-0.310000,-3.830000,1230.420000,156731,29820350
1995/02/09,1226.590000,1226.590000,1224.590000,1224.590000,-0.160000,-2.000000,1226.590000,54026,8180701
1995/02/11,1224.590000,1224.590000,1224.080000,1224.080000,-0.040000,-0.510000,1224.590000,154966,29093275
1995/02/12,1224.080000,1228.980000,1224.080000,1228.980000,0.400000,4.900000,1224.080000,208195,41696578
1995/02/13,1228.980000,1228.980000,1225.840000,1225.840000,-0.260000,-3.140000,1228.980000,192477,35039155
1995/02/14,1225.840000,1225.840000,1225.050000,1225.050000,-0.060000,-0.790000,1225.840000,263959,42311926
1995/02/15,1225.050000,1225.050000,1220.060000,1220.060000,-0.410000,-4.990000,1225.050000,263849,44674032
1995/02/16,1220.060000,1220.060000,1219.870000,1219.870000,-0.020000,-0.190000,1220.060000,69557,10827795
1995/02/18,1219.870000,1219.870000,1219.020000,1219.020000,-0.070000,-0.850000,1219.870000,258322,41870928
1995/02/19,1219.020000,1220.270000,1219.020000,1220.270000,0.100000,1.250000,1219.020000,310215,51349433
1995/02/20,1220.270000,1220.270000,1207.470000,1207.470000,-1.060000,-12.800000,1220.270000,294104,42279667
1995/02/21,1207.470000,1210.070000,1207.470000,1210.070000,0.210000,2.600000,1207.470000,281803,56451716
1995/02/22,1210.070000,1210.070000,1204.000000,1204.000000,-0.500000,-6.070000,1210.070000,239752,47220781
1995/02/23,1204.000000,1204.000000,1199.020000,1199.020000,-0.420000,-4.980000,1204.000000,50154,8902681
1995/02/25,1199.020000,1199.020000,1195.930000,1195.930000,-0.260000,-3.090000,1199.020000,271049,42161443
1995/02/26,1195.930000,1199.000000,1195.930000,1199.000000,0.260000,3.070000,1195.930000,204491,28935455
1995/02/27,1199.000000,1201.270000,1199.000000,1201.270000,0.190000,2.270000,1199.000000,273417,38781932
1995/03/06,1201.270000,1203.360000,1201.270000,1203.360000,0.170000,2.090000,1201.270000,62835,7696030
1995/03/07,1203.360000,1203.360000,1202.530000,1202.530000,-0.070000,-0.830000,1203.360000,87913,14340624
1995/03/08,1202.530000,1202.530000,1201.960000,1201.960000,-0.050000,-0.570000,1202.530000,104483,12624981
1995/03/09,1201.960000,1201.960000,1200.620000,1200.620000,-0.110000,-1.340000,1201.960000,72872,8519006
1995/03/11,1200.620000,1205.920000,1200.620000,1205.920000,0.440000,5.300000,1200.620000,234789,35083512
1995/03/12,1205.920000,1213.150000,1205.920000,1213.150000,0.600000,7.230000,1205.920000,314072,45478073
1995/03/13,1213.150000,1215.390000,1213.150000,1215.390000,0.180000,2.240000,1213.150000,281634,37065679
1995/03/14,1215.390000,1217.020000,1215.390000,1217.020000,0.130000,1.630000,1215.390000,357607,45267385
1995/03/15,1217.020000,1222.510000,1217.020000,1222.510000,0.450000,5.490000,1217.020000,528623,69614897
1995/03/16,1222.510000,1224.830000,1222.510000,1224.830000,0.190000,2.320000,1222.510000,234888,30835990
1995/03/18,1224.830000,1246.820000,1224.830000,1246.820000,1.760000,21.990000,1224.830000,1227744,165302864
1995/03/19,1246.820000,1255.600000,1246.820000,1255.600000,0.700000,8.780000,1246.820000,820473,125728752
1995/03/20,1255.600000,1255.600000,1242.420000,1242.420000,-1.060000,-13.180000,1255.600000,574753,79904308
1995/03/21,1242.420000,1242.420000,1235.800000,1235.800000,-0.540000,-6.620000,1242.420000,333018,51738944
1995/03/22,1235.800000,1235.800000,1233.580000,1233.580000,-0.180000,-2.220000,1235.800000,213280,30494354
1995/03/23,1233.580000,1237.920000,1233.580000,1237.920000,0.350000,4.340000,1233.580000,316092,42481580
1995/03/25,1237.920000,1237.920000,1235.520000,1235.520000,-0.190000,-2.400000,1237.920000,173670,22648385
1995/03/26,1235.520000,1235.520000,1233.570000,1233.570000,-0.160000,-1.950000,1235.520000,534527,71266807
1995/03/27,1233.570000,1233.570000,1226.550000,1226.550000,-0.570000,-7.020000,1233.570000,610253,71422055
1995/03/28,1226.550000,1226.550000,1222.760000,1222.760000,-0.310000,-3.790000,1226.550000,386985,52081397
1995/03/29,1222.760000,1222.760000,1222.020000,1222.020000,-0.060000,-0.740000,1222.760000,260838,38100585
1995/03/30,1222.020000,1222.020000,1221.630000,1221.630000,-0.030000,-0.390000,1222.020000,147391,19282647
1995/04/01,1221.630000,1221.630000,1219.870000,1219.870000,-0.140000,-1.760000,1221.630000,326229,49902499
1995/04/02,1219.870000,1219.870000,1219.040000,1219.040000,-0.070000,-0.830000,1219.870000,295836,41937155
1995/04/03,1219.040000,1219.040000,1217.970000,1217.970000,-0.090000,-1.070000,1219.040000,325609,47469710
1995/04/04,1217.970000,1217.970000,1216.460000,1216.460000,-0.120000,-1.510000,1217.970000,330779,50257894
1995/04/05,1216.460000,1216.460000,1212.930000,1212.930000,-0.290000,-3.530000,1216.460000,404774,59130295
1995/04/06,1212.930000,1213.420000,1212.930000,1213.420000,0.040000,0.490000,1212.930000,168190,21885031
1995/04/08,1213.420000,1213.420000,1208.420000,1208.420000,-0.410000,-5.000000,1213.420000,406347,48421257
1995/04/09,1208.420000,1208.420000,1200.030000,1200.030000,-0.700000,-8.390000,1208.420000,320649,41206023
1995/04/10,1200.030000,1200.030000,1172.830000,1172.830000,-2.320000,-27.200000,1200.030000,342298,40462059
1995/04/11,1172.830000,1172.830000,1172.580000,1172.580000,-0.020000,-0.250000,1172.830000,334421,46564045
1995/04/12,1172.580000,1172.580000,1166.770000,1166.770000,-0.500000,-5.810000,1172.580000,330059,48255747
1995/04/13,1166.770000,1166.770000,1161.600000,1161.600000,-0.450000,-5.170000,1166.770000,69201,10488273
1995/04/15,1161.600000,1161.600000,1156.250000,1156.250000,-0.460000,-5.350000,1161.600000,324136,46877020
1995/04/16,1156.250000,1156.250000,1150.970000,1150.970000,-0.460000,-5.280000,1156.250000,321248,44105758
1995/04/17,1150.970000,1150.970000,1150.080000,1150.080000,-0.080000,-0.890000,1150.970000,242001,38128848
1995/04/18,1150.080000,1150.950000,1150.080000,1150.950000,0.080000,0.870000,1150.080000,298924,41328407
1995/04/19,1150.950000,1162.040000,1150.950000,1162.040000,0.950000,11.090000,1150.950000,219257,36902462
1995/04/20,1162.040000,1162.100000,1162.040000,1162.100000,0.010000,0.060000,1162.040000,147037,19695134
1995/04/22,1162.100000,1162.100000,1161.010000,1161.010000,-0.090000,-1.090000,1162.100000,213413,31616062
1995/04/23,1161.010000,1164.190000,1161.010000,1164.190000,0.270000,3.180000,1161.010000,267684,40158229
1995/04/24,1164.190000,1164.190000,1162.800000,1162.800000,-0.120000,-1.390000,1164.190000,256504,36916610
1995/04/25,1162.800000,1162.800000,1160.030000,1160.030000,-0.240000,-2.770000,1162.800000,179458,30367772
1995/04/26,1160.030000,1160.030000,1159.320000,1159.320000,-0.060000,-0.710000,1160.030000,2547,635671
1995/04/27,1159.320000,1159.320000,1156.450000,1156.450000,-0.250000,-2.870000,1159.320000,86675,14258091
1995/04/29,1156.450000,1156.450000,1150.530000,1150.530000,-0.510000,-5.920000,1156.450000,195115,31641511
1995/04/30,1150.530000,1150.530000,1143.200000,1143.200000,-0.640000,-7.330000,1150.530000,208539,30141000
1995/05/01,1143.200000,1143.200000,1140.570000,1140.570000,-0.230000,-2.630000,1143.200000,196272,26654220
1995/05/02,1140.570000,1145.410000,1140.570000,1145.410000,0.420000,4.840000,1140.570000,298942,42868103
1995/05/03,1145.410000,1149.820000,1145.410000,1149.820000,0.380000,4.410000,1145.410000,266298,40838026
1995/05/14,1149.820000,1157.110000,1149.820000,1157.110000,0.630000,7.290000,1149.820000,159594,24612571
1995/05/15,1157.110000,1167.440000,1157.110000,1167.440000,0.880000,10.330000,1157.110000,320241,50600555
1995/05/16,1167.440000,1169.580000,1167.440000,1169.580000,0.180000,2.140000,1167.440000,344840,57565434
1995/05/17,1169.580000,1169.580000,1159.570000,1159.570000,-0.860000,-10.010000,1169.580000,323411,49126714
1995/05/18,1159.570000,1159.570000,1154.210000,1154.210000,-0.460000,-5.360000,1159.570000,140125,22988418
1995/05/20,1154.210000,1163.190000,1154.210000,1163.190000,0.770000,8.980000,1154.210000,240962,49084261
1995/05/21,1163.190000,1163.700000,1163.190000,1163.700000,0.040000,0.510000,1163.190000,171409,32407460
1995/05/22,1163.700000,1163.700000,1160.000000,1160.000000,-0.320000,-3.700000,1163.700000,3589,658163
1995/05/23,1160.000000,1160.000000,1157.690000,1157.690000,-0.200000,-2.310000,1160.000000,248676,45265595
1995/05/24,1157.690000,1157.690000,1154.480000,1154.480000,-0.280000,-3.210000,1157.690000,272266,42887048
1995/05/25,1154.480000,1154.480000,1152.790000,1152.790000,-0.150000,-1.690000,1154.480000,109669,20533057
1995/05/27,1152.790000,1153.020000,1152.790000,1153.020000,0.020000,0.230000,1152.790000,233420,38117685
1995/05/28,1153.020000,1153.020000,1151.810000,1151.810000,-0.110000,-1.210000,1153.020000,386937,48348756
1995/05/29,1151.810000,1151.810000,1150.330000,1150.330000,-0.130000,-1.480000,1151.810000,230152,39525309
1995/05/30,1150.330000,1150.330000,1148.210000,1148.210000,-0.180000,-2.120000,1150.330000,166019,25050209
1995/05/31,1148.210000,1148.570000,1148.210000,1148.570000,0.030000,0.360000,1148.210000,206070,36850950
1995/06/01,1148.570000,1148.690000,1148.570000,1148.690000,0.010000,0.120000,1148.570000,173545,20635808
1995/06/03,1148.690000,1148.690000,1148.500000,1148.500000,-0.020000,-0.190000,1148.690000,186667,23841710
1995/06/04,1148.500000,1153.320000,1148.500000,1153.320000,0.420000,4.820000,1148.500000,286891,61155147
1995/06/05,1153.320000,1156.160000,1153.320000,1156.160000,0.250000,2.840000,1153.320000,129502,27128826
1995/06/06,1156.160000,1161.620000,1156.160000,1161.620000,0.470000,5.460000,1156.160000,328160,59096729
1995/06/07,1161.620000,1163.240000,1161.620000,1163.240000,0.140000,1.620000,1161.620000,245666,43490918
1995/06/08,1163.240000,1169.520000,1163.240000,1169.520000,0.540000,6.280000,1163.240000,218911,40921152
1995/06/10,1169.520000,1182.770000,1169.520000,1182.770000,1.120000,13.250000,1169.520000,428698,82610562
1995/06/11,1182.770000,1193.770000,1182.770000,1193.770000,0.920000,11.000000,1182.770000,517522,97795703
1995/06/12,1193.770000,1243.070000,1193.770000,1243.070000,3.970000,49.300000,1193.770000,1667433,263990909
1995/06/13,1243.070000,1243.720000,1243.070000,1243.720000,0.050000,0.650000,1243.070000,905910,155662910
1995/06/14,1243.720000,1243.720000,1231.820000,1231.820000,-0.970000,-11.900000,1243.720000,673528,123989275
1995/06/15,1231.820000,1244.120000,1231.820000,1244.120000,0.990000,12.300000,1231.820000,246230,52759194
1995/06/17,1244.120000,1265.080000,1244.120000,1265.080000,1.660000,20.960000,1244.120000,1016681,188170913
1995/06/18,1265.080000,1269.740000,1265.080000,1269.740000,0.370000,4.660000,1265.080000,988716,149083448
1995/06/19,1269.740000,1274.910000,1269.740000,1274.910000,0.410000,5.170000,1269.740000,973115,198179602
1995/06/20,1274.910000,1318.170000,1274.910000,1318.170000,3.280000,43.260000,1274.910000,1523823,349542363
1995/06/21,1318.170000,1365.750000,1318.170000,1365.750000,3.480000,47.580000,1318.170000,1752975,420177754
1995/06/22,1365.750000,1365.750000,1326.170000,1326.170000,-2.980000,-39.580000,1365.750000,526464,128769028
1995/06/24,1326.170000,1326.170000,1292.010000,1292.010000,-2.640000,-34.160000,1326.170000,872245,191380708
1995/06/25,1292.010000,1306.260000,1292.010000,1306.260000,1.090000,14.250000,1292.010000,622301,167974473
1995/06/26,1306.260000,1319.110000,1306.260000,1319.110000,0.970000,12.850000,1306.260000,753348,198668264
1995/06/27,1319.110000,1319.110000,1294.100000,1294.100000,-1.930000,-25.010000,1319.110000,745931,168879696
1995/06/28,1294.100000,1294.360000,1294.100000,1294.360000,0.020000,0.260000,1294.100000,452186,122489418
1995/06/29,1294.360000,1298.940000,1294.360000,1298.940000,0.350000,4.580000,1294.360000,271025,68186051
1995/07/01,1298.940000,1301.610000,1298.940000,1301.610000,0.210000,2.670000,1298.940000,681601,202181034
1995/07/02,1301.610000,1301.610000,1296.820000,1296.820000,-0.370000,-4.790000,1301.610000,732633,160845034
1995/07/03,1296.820000,1296.820000,1282.090000,1282.090000,-1.150000,-14.730000,1296.820000,496834,119793941
1995/07/04,1282.090000,1284.610000,1282.090000,1284.610000,0.200000,2.520000,1282.090000,333257,76828428
1995/07/05,1284.610000,1284.610000,1282.310000,1282.310000,-0.180000,-2.300000,1284.610000,704894,101663167
1995/07/06,1282.310000,1285.580000,1282.310000,1285.580000,0.250000,3.270000,1282.310000,415301,68468611
1995/07/08,1285.580000,1292.940000,1285.580000,1292.940000,0.570000,7.360000,1285.580000,535933,127717554
1995/07/09,1292.940000,1292.940000,1292.640000,1292.640000,-0.020000,-0.300000,1292.940000,411480,68179749
1995/07/10,1292.640000,1292.640000,1288.330000,1288.330000,-0.330000,-4.310000,1292.640000,473894,99180417
1995/07/11,1288.330000,1288.330000,1281.760000,1281.760000,-0.510000,-6.570000,1288.330000,336161,60530204
1995/07/12,1281.760000,1281.970000,1281.760000,1281.970000,0.020000,0.210000,1281.760000,514275,50041587
1995/07/13,1281.970000,1285.330000,1281.970000,1285.330000,0.260000,3.360000,1281.970000,178720,28639992
1995/07/15,1285.330000,1287.430000,1285.330000,1287.430000,0.160000,2.100000,1285.330000,433471,67609836
1995/07/16,1287.430000,1294.990000,1287.430000,1294.990000,0.580000,7.560000,1287.430000,384226,85605142
1995/07/17,1294.990000,1294.990000,1294.460000,1294.460000,-0.040000,-0.530000,1294.990000,655759,179381694
1995/07/18,1294.460000,1294.460000,1288.550000,1288.550000,-0.460000,-5.910000,1294.460000,549980,132195287
1995/07/19,1288.550000,1288.550000,1277.370000,1277.370000,-0.880000,-11.180000,1288.550000,466615,109759275
1995/07/20,1277.370000,1277.370000,1275.850000,1275.850000,-0.120000,-1.520000,1277.370000,137247,28447075
